index,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2476166,204,CASH_IN,87255.08,C956828698,5613927.16,5701182.23,C793116899,199440.87,112185.79,0,0
4717593,332,PAYMENT,706.97,C1149363047,30790,30083.03,M1395531718,0,0,0,0
1045209,94,CASH_IN,280931.29,C2099042372,10920,291851.29,C835640349,56505.66,0,0,0
4167672,304,TRANSFER,10000000,C1185795890,0,0,C1658346936,10000000,21414574.43,0,0
2145050,184,CASH_OUT,13537.91,C1538028367,0,0,C637641706,2078193.85,2091731.75,0,0
6211900,588,PAYMENT,8565.47,C720363375,70173.44,61607.97,M1494631978,0,0,0,0
2132434,183,CASH_OUT,169583.17,C1326746983,68781.15,0,C1781083141,433831.67,748370.9,0,0
1622301,157,CASH_IN,260478.21,C721818008,90568,351046.21,C345415922,306757.21,46279.01,0,0
3845181,282,CASH_OUT,29148.09,C1767575250,0,0,C2131838647,672706.69,701854.79,0,0
1634675,157,PAYMENT,6081.08,C1155129419,233102.83,227021.75,M767327601,0,0,0,0
646027,35,PAYMENT,12101.69,C593523341,11267,0,M401303407,0,0,0,0
5571197,393,TRANSFER,827473.54,C441292058,0,0,C1152769801,1292775.19,2120248.72,0,0
249304,14,PAYMENT,16048.33,C778589047,0,0,M711697115,0,0,0,0
3767437,280,PAYMENT,3552.58,C1738821000,0,0,M1640592821,0,0,0,0
980238,44,CASH_OUT,169814.06,C1036615881,4041,0,C1538323791,0,169814.06,0,0
6102062,524,PAYMENT,17753.26,C1098239508,18013,259.74,M50274817,0,0,0,0
581302,33,CASH_OUT,132648.85,C2013329396,0,0,C876332777,189912.67,322561.52,0,0
3182516,239,CASH_OUT,28733.83,C296391963,2647,0,C1457547154,248821.65,277555.48,0,0
84785,10,CASH_OUT,137840.72,C86567722,0,0,C1851668139,5037009.22,6327863.64,0,0
4691198,331,CASH_OUT,71370.62,C1603585150,0,0,C809937592,1489607.76,1636678.17,0,0
5593670,394,CASH_IN,137179.09,C1518881468,11919775.95,12056955.03,C1941802752,6403870.34,6266691.25,0,0
4604688,329,CASH_IN,164235.19,C1120650243,21234,185469.19,C1981651821,0,0,0,0
289343,15,CASH_OUT,85462.16,C959448295,39047.63,0,C2137163512,1685830.24,1771292.4,0,0
4531808,326,CASH_OUT,201508.07,C44327916,0,0,C394332940,448172.09,649680.17,0,0
1394867,139,CASH_OUT,138868.89,C1112567177,0,0,C630965506,1907880.25,2046749.15,0,0
2696655,211,CASH_IN,209814.39,C1923569603,1006,210820.39,C478539976,151842.48,0,0,0
1556257,154,CASH_IN,275901.92,C1427209504,7241683.35,7517585.28,C1275410277,12466033.6,12190131.68,0,0
1526118,153,CASH_OUT,365346.74,C204262203,43433.96,0,C1691764269,583042.69,948389.43,0,0
3443147,257,CASH_OUT,230864.41,C798098814,0,0,C718733079,691989.87,922854.28,0,0
1641768,157,PAYMENT,7096.83,C99661777,0,0,M1075370756,0,0,0,0
1690222,159,CASH_IN,101306.71,C298302583,1481743.51,1583050.22,C951804366,707634.58,606327.87,0,0
3797103,281,CASH_IN,131100.03,C1773231296,13699014.77,13830114.8,C1656226216,423080.58,291980.55,0,0
471664,19,PAYMENT,12338.64,C492987762,0,0,M520484355,0,0,0,0
1858352,164,PAYMENT,17686.5,C925932198,62,0,M2005335242,0,0,0,0
4443367,323,CASH_OUT,285325.31,C927743293,1179,0,C894410588,755765.83,1041091.14,0,0
5605569,394,CASH_IN,274128.68,C224681551,1532967.19,1807095.87,C429002742,513009.86,238881.18,0,0
4766004,334,PAYMENT,2804.41,C1492664747,30,0,M488264055,0,0,0,0
3158419,237,TRANSFER,929304.94,C982471635,0,0,C540667293,1309392.96,2238697.9,0,0
5624469,395,CASH_OUT,266110.73,C1128317972,11096,0,C1018903268,1394350.16,1660460.88,0,0
3836571,282,CASH_OUT,250733.68,C1176080769,0,0,C1475495431,476534.77,727268.44,0,0
4875731,348,PAYMENT,18870.86,C598827744,67198,48327.14,M550409069,0,0,0,0
4035917,299,TRANSFER,138281.72,C1738045615,10329,0,C859422600,0,138281.72,0,0
2879105,228,CASH_OUT,191795.35,C1511710378,19640,0,C1149218698,183792.5,375587.85,0,0
588225,33,PAYMENT,2500.88,C977570447,4276,1775.12,M652858053,0,0,0,0
5905617,403,CASH_OUT,499276.77,C1002391556,0,0,C252246505,3191281.26,3690558.02,0,0
2977902,231,CASH_IN,101383.15,C1391416682,6142037.65,6243420.81,C1421950816,927911.01,826527.86,0,0
4813361,346,CASH_OUT,145668.28,C1704473495,0,0,C650717461,555365.25,701033.53,0,0
3423125,256,PAYMENT,8943.16,C56758261,121745,112801.84,M116441888,0,0,0,0
2360709,190,PAYMENT,15370.67,C2063309833,21726,6355.33,M291653628,0,0,0,0
2669885,210,CASH_IN,152266.51,C124691678,12025487.17,12177753.68,C1463775359,4854755.85,4702489.34,0,0
3697645,277,CASH_IN,266075.69,C602074367,13444,279519.69,C1275843678,494571.46,228495.77,0,0
4525829,326,CASH_OUT,129277.78,C1082292673,174216,44938.22,C290010481,0,129277.78,0,0
539464,21,PAYMENT,6700.47,C1941385998,15305,8604.53,M399495503,0,0,0,0
4735801,332,CASH_IN,64012.52,C1191530594,28788,92800.52,C1209600227,0,0,0,0
5219829,370,CASH_OUT,58411.51,C2128594075,0,0,C1782101503,476298.57,534710.08,0,0
2002523,179,CASH_IN,104853.77,C1479291828,2559263.17,2664116.94,C262337380,347145.48,52028.57,0,0
5769459,400,PAYMENT,19210.57,C1426896456,0,0,M1676476103,0,0,0,0
952826,44,PAYMENT,745.12,C1724045050,5179,4433.88,M681391613,0,0,0,0
1261937,134,CASH_IN,29809.34,C249518969,1327947.3,1357756.64,C1040361419,168575.65,138766.31,0,0
940005,43,CASH_OUT,33422.47,C1366237906,27337,0,C544805598,0,33422.47,0,0
4191666,305,PAYMENT,44354.18,C1181713537,0,0,M1619384225,0,0,0,0
5112495,355,CASH_OUT,125334.34,C1456332119,0,0,C855997031,423004.99,548339.33,0,0
1678287,159,PAYMENT,5020.52,C1559015477,0,0,M1306273802,0,0,0,0
2793079,215,PAYMENT,11483.24,C326581496,121391,109907.76,M1284111861,0,0,0,0
5815819,401,PAYMENT,26419.26,C1470593384,21229,0,M1394629887,0,0,0,0
6297284,681,CASH_OUT,113271.18,C1111933680,0,0,C593698803,5999435.06,6112706.25,0,0
369934,17,PAYMENT,4629.65,C217108707,0,0,M299337305,0,0,0,0
464630,19,PAYMENT,8566.56,C1752507289,10809,2242.44,M911850213,0,0,0,0
5582823,393,PAYMENT,20942.54,C441355978,102617,81674.46,M2069408899,0,0,0,0
5315604,374,CASH_OUT,157505.01,C1238837140,134989,0,C743854831,0,157505.01,0,0
5279661,372,PAYMENT,26006.1,C1222652624,32454,6447.9,M1143530784,0,0,0,0
5370772,376,CASH_IN,17474.9,C780314432,1351069.69,1368544.59,C1693765093,142361.64,124886.74,0,0
1361535,138,PAYMENT,10247.91,C280166327,120693.38,110445.47,M1934925533,0,0,0,0
1085105,129,CASH_OUT,71773.83,C1906106617,0,0,C1737577200,787124.94,858898.78,0,0
21334,8,CASH_OUT,169200.53,C613613997,0,0,C1282745381,203658.47,343807.88,0,0
1626789,157,CASH_IN,268782.37,C1861134833,54639,323421.37,C219730730,0,0,0,0
5002825,353,CASH_IN,251306.2,C959660774,1376892.69,1628198.89,C942326156,6444429.37,6193123.17,0,0
4736314,332,CASH_OUT,109930.63,C1602502578,20894,0,C86192851,0,109930.63,0,0
2852279,227,PAYMENT,928.42,C1784085623,0,0,M1339462412,0,0,0,0
3028607,233,CASH_IN,345859.83,C19001649,355661,701520.83,C1688270178,80323.55,0,0,0
2245545,186,CASH_IN,293813.45,C2139633839,9043122.86,9336936.31,C1553733937,1130408.84,836595.38,0,0
490923,19,PAYMENT,2810.27,C272779646,49814,47003.73,M1693967353,0,0,0,0
5397472,377,TRANSFER,640396.37,C508051454,39206,0,C1114056578,0,640396.37,0,0
1601666,156,CASH_OUT,324550.86,C212409541,105464,0,C498610684,0,324550.86,0,0
2917568,229,CASH_IN,11241.78,C173542364,4496274.92,4507516.7,C633055839,2796008.26,2784766.48,0,0
1662213,158,PAYMENT,6982.51,C9058897,0,0,M2073123735,0,0,0,0
4333587,308,PAYMENT,16187.16,C1985441289,120622,104434.84,M106877673,0,0,0,0
3483722,258,CASH_IN,254023.77,C680389543,1613513.68,1867537.45,C819925918,2478044.54,2224020.77,0,0
1470624,141,CASH_OUT,202920.74,C561780496,113980,0,C948284098,0,202920.74,0,0
3840181,282,PAYMENT,46408.89,C2039332637,68588.25,22179.36,M1395972769,0,0,0,0
6258097,599,PAYMENT,5377.18,C1305588038,12923,7545.82,M880508360,0,0,0,0
3083163,235,CASH_IN,62388.73,C1559739667,1842210.56,1904599.29,C1306044543,4262879.53,4200490.79,0,0
4841177,347,CASH_OUT,134611.28,C159234224,30571,0,C279910570,0,134611.28,0,0
2636530,209,PAYMENT,4982.11,C1479232837,20956,15973.89,M1922234951,0,0,0,0
4132596,302,PAYMENT,3092.92,C381976833,0,0,M2037203954,0,0,0,0
2201262,185,PAYMENT,5104.28,C272843124,624953.91,619849.63,M1104504617,0,0,0,0
2539195,206,TRANSFER,470944.44,C1660149559,169265,0,C694268389,192766.47,663710.91,0,0
2130084,183,PAYMENT,8835.29,C239486505,1298,0,M1854961080,0,0,0,0
5632736,395,CASH_OUT,32890.63,C101844707,0,0,C1106970520,112940.22,145830.85,0,0
56792,9,CASH_OUT,195135.22,C650289093,0,0,C279730708,1161150.59,1333926.18,0,0
5255547,371,CASH_OUT,495072.7,C1116710710,12390,0,C1976366806,0,495072.7,0,0
6223316,590,CASH_IN,195712.63,C409204205,11786,207498.63,C1404789740,683102.67,487390.04,0,0
1047471,95,PAYMENT,11012.09,C1448626161,18461,7448.91,M1510552724,0,0,0,0
5924513,404,CASH_OUT,171727.64,C1908260491,0,0,C790883546,175733.07,347460.71,0,0
207306,13,PAYMENT,1581.61,C1544635050,0,0,M198855694,0,0,0,0
4633826,330,PAYMENT,36446.44,C229173831,0,0,M1602545261,0,0,0,0
1547578,154,PAYMENT,8538.68,C1316526498,357354.39,348815.71,M537285027,0,0,0,0
2469844,204,CASH_OUT,285527.2,C2089537241,0,0,C622379861,491449.04,776976.24,0,0
2853169,227,CASH_OUT,89109.23,C187121699,11410,0,C1599806115,1417.44,90526.67,0,0
5269719,372,PAYMENT,20126.27,C1707008522,389780.94,369654.67,M602705767,0,0,0,0
4436551,323,PAYMENT,42213.1,C232006213,48965.59,6752.49,M892658139,0,0,0,0
3353629,254,CASH_IN,144140.44,C389336132,276932.21,421072.65,C1137320932,19680637.63,19536497.19,0,0
4128565,302,CASH_IN,362141.59,C1317219923,62972.75,425114.34,C1082014165,2215379.52,1853237.93,0,0
2837096,226,PAYMENT,16307.35,C2067501835,0,0,M676422637,0,0,0,0
4177076,304,CASH_IN,192084.77,C1523592693,52736,244820.77,C1711489125,488577.6,296492.83,0,0
2522410,205,TRANSFER,843548.4,C546352173,319903.19,0,C334290572,454191.58,1297739.98,0,0
5046982,354,CASH_IN,268652.99,C505661965,12974953.12,13243606.12,C1101699205,467211.1,198558.11,0,0
617269,34,CASH_IN,228551.05,C903461896,4821351.69,5049902.75,C1358672929,321756.24,93205.19,0,0
5504905,380,CASH_OUT,89055.71,C1266886583,0,0,C1416116998,517098.97,606154.68,0,0
3110258,235,CASH_OUT,386105.16,C1321697925,19842,0,C729064727,53595.34,439700.5,0,0
5307155,373,CASH_OUT,139704.63,C742152527,19924,0,C858244977,853703.3,993407.93,0,0
3863900,283,PAYMENT,13004.9,C319489471,0,0,M108968896,0,0,0,0
1199997,133,CASH_OUT,152444.06,C1917822636,0,0,C1669945872,339399.29,491843.35,0,0
6034967,476,CASH_OUT,209987.09,C881058732,0,0,C869771000,1801390.58,2011377.67,0,0
535902,21,PAYMENT,24559.28,C994170844,243230.99,218671.7,M13643233,0,0,0,0
5147875,357,TRANSFER,60563.97,C1205296932,0,0,C1154480631,388220.16,448784.13,0,0
6153649,547,CASH_OUT,206255.76,C1302578252,11164,0,C667131879,1383380.59,1589636.35,0,0
1631189,157,CASH_OUT,8764.4,C1353448945,0,0,C924237476,1141807.84,1150572.24,0,0
5181055,359,PAYMENT,27947.14,C1277114495,0,0,M868870180,0,0,0,0
1668664,158,CASH_OUT,13489.39,C234211418,0,0,C169152884,1340370.39,1353859.78,0,0
5706678,398,CASH_OUT,66972.96,C743557278,20701,0,C1757725545,665594.8,732567.76,0,0
5074519,355,CASH_OUT,37078.8,C749826201,1115,0,C516152221,244232.4,281311.2,0,0
969667,44,PAYMENT,6011.17,C1835410652,27419,21407.83,M1621247236,0,0,0,0
2385940,201,CASH_IN,261422.05,C147185810,154354,415776.05,C763231047,329103.44,67681.39,0,0
1178628,132,CASH_IN,314507.33,C765672387,19855,334362.33,C810606254,0,207161.38,0,0
2656704,210,PAYMENT,10037,C272788801,0,0,M1169794778,0,0,0,0
1015819,47,CASH_OUT,167744,C1968143505,46202,0,C1788291394,0,104005.27,0,0
4501060,325,PAYMENT,12634.15,C74137662,99656,87021.85,M112385671,0,0,0,0
1370636,138,PAYMENT,31681.19,C662623241,30017,0,M448606869,0,0,0,0
1529535,153,CASH_OUT,241376.08,C521135680,0,0,C1875372308,2729408.96,2970785.03,0,0
2938369,230,CASH_IN,32948.51,C470230520,103594.41,136542.92,C1650436271,56589.86,23641.34,0,0
6262354,612,TRANSFER,15200.23,C158994856,9036,0,C708379413,145276.41,160476.64,0,0
619457,34,PAYMENT,15565.71,C668907553,20015,4449.29,M1888178873,0,0,0,0
286797,15,CASH_OUT,236280.6,C402784555,11560,0,C6258029,653709.06,1313049.61,0,0
3888015,283,CASH_OUT,42126.25,C712764363,125975,83848.75,C820520124,471336.57,513462.82,0,0
3279407,251,PAYMENT,20651.35,C1229812123,49881,29229.65,M1500383565,0,0,0,0
5654770,396,CASH_IN,154486.65,C1861265286,4873663.2,5028149.85,C455157211,307311.94,152825.29,0,0
1666231,158,CASH_OUT,272344.43,C1004122301,0,0,C1442171275,539713.29,812057.72,0,0
525616,20,CASH_OUT,2204.42,C644895724,0,0,C1936908973,10648,0,0,0
4869350,348,PAYMENT,508.18,C707167626,147059.05,146550.87,M675727171,0,0,0,0
5719739,398,CASH_IN,622240.3,C279454796,1031,623271.3,C422213359,10060.95,0,0,0
4634573,330,TRANSFER,156716.99,C659198636,0,0,C260815192,528495.59,685212.59,0,0
4899077,349,PAYMENT,50076.43,C1838422976,391776,341699.57,M1276061420,0,0,0,0
571550,24,PAYMENT,60.21,C89102545,0,0,M1023832119,0,0,0,0
5954621,405,TRANSFER,195296.73,C1816988661,0,0,C1015454872,318441.11,513737.84,0,0
2724408,211,CASH_IN,129486.61,C1179508447,95297,224783.61,C1667860190,47454.51,0,0,0
47817,9,CASH_OUT,99718.5,C1567578162,31259,0,C1984425968,0,99718.5,0,0
3615874,273,CASH_IN,72984.13,C253792054,6057295.99,6130280.11,C474308240,330558.53,257574.4,0,0
2143045,184,CASH_OUT,148489.45,C2019458690,0,0,C1419755928,216465.1,364954.54,0,0
4811306,346,PAYMENT,1775.71,C351585215,0,0,M624300723,0,0,0,0
5835247,402,CASH_OUT,111199,C523260350,28801,0,C1336811764,678024.5,789223.51,0,0
4900862,349,CASH_OUT,48935.36,C157682740,0,0,C565002042,1414146.01,1463081.37,0,0
187915,13,TRANSFER,395185.91,C1554691320,35240,0,C1305941610,262113.45,980505.95,0,0
5396341,377,CASH_OUT,142946.09,C1453311072,0,0,C1963804324,157810.64,300756.73,0,0
1853868,164,PAYMENT,5337.32,C908712466,60856,55518.68,M919053148,0,0,0,0
718392,37,TRANSFER,1115265.48,C133056370,0,0,C178215875,1498584.15,2613849.64,0,0
4710303,332,CASH_OUT,106425.5,C1719987175,0,0,C398831618,6249122.81,6355548.32,0,0
1356209,138,CASH_IN,12202.98,C1798046043,9903,22105.98,C600863274,0,0,0,0
349781,17,CASH_OUT,111615.01,C977773027,0,0,C639862924,1030694.46,1247249.85,0,0
534730,21,CASH_IN,26349.25,C1877538630,2801877.29,2828226.55,C2013922097,1834557.36,1808208.11,0,0
2636341,209,CASH_OUT,177149.03,C1037245053,22302,0,C1274361407,84870.04,262019.07,0,0
485968,19,CASH_IN,62948.09,C1329815216,20620563.02,20683511.11,C107033734,1063936.8,662423.95,0,0
4777223,335,PAYMENT,21405.64,C1423474162,0,0,M323461432,0,0,0,0
793961,40,CASH_OUT,44865.58,C1297175054,0,0,C143931255,1541638.27,1586503.84,0,0
2744744,212,CASH_OUT,142491.38,C1769335836,238217,95725.62,C1796093582,3100555.5,3243046.88,0,0
5883959,403,CASH_IN,235100.23,C1411029594,2590487.24,2825587.47,C809874613,1548531.88,1313431.65,0,0
2056477,181,CASH_IN,43142.89,C1311861728,7253,50395.89,C1211156476,36384.55,0,0,0
5337440,374,CASH_OUT,474249.23,C796194859,0,0,C7102200,515465.17,989714.4,0,0
4158742,304,CASH_IN,173641.65,C1679982307,66239,239880.65,C2093440064,2429508.03,2255866.39,0,0
5781973,400,CASH_OUT,67507.65,C915648484,52577,0,C1151970197,17693.27,85200.92,0,0
1549955,154,PAYMENT,8349.99,C261917827,0,0,M1810466919,0,0,0,0
2141178,184,CASH_OUT,174954.67,C1983785729,0,0,C511788181,188495.88,363450.56,0,0
4511597,325,CASH_IN,61582.85,C1470845075,232198,293780.85,C837587460,330723.34,269140.49,0,0
2013497,180,DEBIT,4164.03,C1359784418,11314,7149.97,C834377761,100864.06,105028.1,0,0
4749915,333,PAYMENT,33410.09,C947259428,0,0,M561788447,0,0,0,0
4019400,299,PAYMENT,7764.53,C1910352510,163620.87,155856.34,M1464066132,0,0,0,0
67451,9,PAYMENT,24475.6,C1064799354,84307,59831.4,M976596815,0,0,0,0
859628,42,CASH_OUT,78498.3,C1002984272,19368,0,C1405216762,199185.79,277684.09,0,0
5225400,370,CASH_OUT,89358.9,C674672303,1902,0,C721324872,0,89358.9,0,0
2636230,209,PAYMENT,10466.18,C1430042113,0,0,M1885062726,0,0,0,0
4123134,302,CASH_IN,10858.57,C178415278,1106643.35,1117501.92,C1418077418,41870.61,31012.04,0,0
2260383,187,CASH_OUT,300446.28,C102652842,0,0,C1746281994,381707.72,2774495.16,0,0
2788006,215,CASH_IN,220885.03,C681321675,6817002.09,7037887.12,C698682330,3095600.89,2874715.86,0,0
6052686,495,CASH_OUT,189479.71,C1773100179,20360,0,C1514051273,2619.63,192099.35,0,0
4349354,309,CASH_IN,165218.12,C951911294,2835816.3,3001034.42,C1846137602,182721.93,17503.81,0,0
3099174,235,CASH_IN,204256.55,C1393103489,16990,221246.55,C1329563531,38552.73,0,0,0
639960,35,CASH_IN,185322.15,C1590133172,46407,231729.15,C30689770,92512.56,0,0,0
2419151,202,TRANSFER,580906.8,C1175079110,0,0,C1718681400,5435258.66,6016165.47,0,0
2389654,201,CASH_OUT,141469.5,C1962701294,0,0,C200451115,2921971.78,3063441.28,0,0
4160366,304,CASH_OUT,347641.85,C2144676020,0,0,C928198293,3394547.31,3742189.16,0,0
5787411,401,TRANSFER,425313.56,C1430880747,0,0,C2035133553,839483.23,1264796.79,0,0
204094,13,PAYMENT,9582.74,C1237932079,1758627.64,1749044.9,M51570045,0,0,0,0
5083880,355,PAYMENT,5932.34,C578374824,259161.81,253229.47,M1710038051,0,0,0,0
709828,37,TRANSFER,332752.41,C1725568702,0,0,C1890877141,2886607.4,3219359.81,0,0
4857635,348,CASH_IN,281634.75,C2122913548,104191,385825.75,C1449022307,459935.76,178301.01,0,0
6286470,661,CASH_IN,416946.47,C399558947,65,417011.47,C96872386,390522.84,0,0,0
4255862,306,CASH_OUT,34451.52,C97783105,0,0,C42941765,461770.4,496221.93,0,0
3159482,237,PAYMENT,8804.35,C857412895,262974.66,254170.31,M1179053794,0,0,0,0
1206663,133,PAYMENT,22794.78,C1043368279,14763,0,M180140223,0,0,0,0
2228990,186,CASH_IN,126097.42,C848878778,2127830.65,2253928.07,C125759404,2647170.6,2521073.18,0,0
4290435,307,CASH_OUT,101551.46,C1938789542,83483,0,C1687636413,25328.53,126879.99,0,0
4256976,306,CASH_IN,167456.86,C2126653542,483952.22,651409.08,C840683717,197547.87,30091.01,0,0
1413014,139,CASH_IN,143270.69,C1337055320,10376,153646.69,C1142512851,547292.39,404021.7,0,0
4112566,302,CASH_OUT,362206.85,C1428990183,16558,0,C576367278,7851832.17,8214039.02,0,0
526404,20,CASH_IN,388328.34,C2079593050,952864.24,1341192.59,C2014007662,1906169.4,1517841.06,0,0
3685700,276,CASH_OUT,96047.46,C395914687,10376,0,C396715316,407217.6,503265.06,0,0
1559464,154,CASH_OUT,196115.59,C1802624783,1222,0,C1377591980,0,196115.59,0,0
1966506,178,CASH_OUT,54918.48,C2078445208,0,0,C1511820270,188257.96,243176.43,0,0
48027,9,PAYMENT,25096.3,C1035358028,0,0,M2121630619,0,0,0,0
6020426,466,CASH_OUT,200798.35,C1517658329,690,0,C1791334373,0,200798.35,0,0
3896724,284,CASH_IN,54648.64,C1886808374,29265052.97,29319701.61,C1004285942,177117.58,122468.93,0,0
3401835,255,CASH_OUT,160439.42,C826591165,0,0,C173693561,457481.46,617920.88,0,0
6234318,594,CASH_IN,87312.4,C1556074352,45710,133022.4,C1965678410,1308581.6,1221269.2,0,0
2173771,185,PAYMENT,2879.75,C670533767,405,0,M1136994245,0,0,0,0
5224890,370,PAYMENT,53700.95,C475548681,66167.2,12466.25,M296389347,0,0,0,0
712517,37,CASH_OUT,39287.88,C1217774648,0,0,C866432224,670533.01,709820.88,0,0
1666190,158,PAYMENT,10545.66,C290154761,102876,92330.34,M2056398213,0,0,0,0
3140378,236,PAYMENT,8878.35,C1515564965,41216,32337.65,M2072890114,0,0,0,0
6200969,576,PAYMENT,634.25,C1337835448,26435,25800.75,M102795477,0,0,0,0
483589,19,CASH_IN,146162.74,C824560340,31852,178014.74,C1789469442,50513,14503.55,0,0
4637452,330,TRANSFER,647497.32,C912610905,29886,0,C2075195883,1518445.1,2165942.43,0,0
1391266,139,PAYMENT,4204.42,C535024999,70845,66640.58,M1936680162,0,0,0,0
2444455,203,PAYMENT,3898.88,C363992708,0,0,M1841735132,0,0,0,0
3926438,285,CASH_IN,207942.94,C1375592929,3746531.04,3954473.98,C1213496540,359833.65,151890.7,0,0
3005764,232,CASH_OUT,125619.41,C582546556,0,0,C12766895,5523091.35,5648710.76,0,0
6196900,573,PAYMENT,7544.09,C1922945734,60825,53280.91,M1497103623,0,0,0,0
3932715,285,PAYMENT,1193.74,C965202887,0,0,M920627151,0,0,0,0
3602322,263,CASH_OUT,13958.44,C465385487,0,0,C717337890,581796,595754.44,0,0
449705,19,CASH_IN,42803.61,C1858840237,10654367.4,10697171,C463441390,89126.8,46323.19,0,0
5665818,396,CASH_IN,326956.66,C1550127492,204141,531097.66,C1564236495,26175.45,0,0,0
5251370,371,CASH_OUT,144696.08,C1529437140,0,0,C1377426867,1078522.69,1223218.76,0,0
3577930,261,PAYMENT,2794.76,C1879808833,40483.31,37688.55,M2044773588,0,0,0,0
4110346,302,CASH_OUT,56746.89,C420284336,0,0,C1855019252,416369,473115.89,0,0
5548308,382,CASH_IN,284900.64,C1710668000,29954005.48,30238906.12,C834641618,539244.81,254344.17,0,0
189478,13,CASH_OUT,145910.6,C1422648772,786002.05,640091.45,C1933153294,3058810.04,3286042.24,0,0
5685096,397,CASH_OUT,427827.58,C666635466,743,0,C1852474754,2901290.17,3329117.75,0,0
5426599,378,PAYMENT,38552.42,C1192407918,21070.06,0,M1084687680,0,0,0,0
2873817,227,CASH_IN,52014.9,C11221294,1256777.05,1308791.95,C808659775,608057.77,574931.6,0,0
2776149,214,CASH_IN,528039.89,C1286750491,1490693.5,2018733.39,C1561968295,2127505.9,1599466.01,0,0
448355,19,CASH_IN,39461.87,C374329394,280626.4,320088.27,C1261295177,248299.21,351845.32,0,0
1597378,156,PAYMENT,2825.1,C281475080,70330,67504.9,M375132870,0,0,0,0
4044424,300,PAYMENT,16839.36,C625380115,20549,3709.64,M1647147383,0,0,0,0
4223832,306,PAYMENT,573.06,C237297991,47394,46820.94,M1627804131,0,0,0,0
1067602,120,CASH_OUT,111079.03,C1905960847,0,0,C1378236380,1574822.65,1685901.67,0,0
3605354,264,CASH_OUT,118551.34,C1641337839,1894.94,0,C222222184,489395.45,607946.79,0,0
5658829,396,TRANSFER,680940.73,C424910842,0,0,C2139543540,13779454.55,14460395.28,0,0
1796106,162,PAYMENT,29587.21,C1065454654,14848,0,M1112151289,0,0,0,0
1847887,163,CASH_OUT,176073.67,C10008587,11130,0,C740578958,0,176073.67,0,0
492569,20,CASH_OUT,65672.5,C254299615,0,0,C1763699425,80756.81,173669.83,0,0
